title,popularity,collection,genres_encoded
The Secret,1.036431,No Collection,"[14, 6]"
Judgment at Nuremberg,9.697105,No Collection,"[6, 10]"
Triple Troubles,0.021206,No Collection,"[3, 6]"
VeggieTales: Esther...The Girl Who Became Queen,0.116419,No Collection,[]
The Things of Life,2.349658,No Collection,[6]
Friday the 13th Part 2,8.710824,Friday the 13th Collection,"[11, 17]"
The Trouble with the Truth,0.15837,No Collection,[6]
The Cobweb,2.787176,No Collection,[6]
Cyberbully,9.079974,No Collection,"[6, 17]"
Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,2.451587,Fist of the North Star: The Legends of the True Savior,"[0, 2]"
Austin Powers in Goldmember,8.786653,Austin Powers Collection,"[3, 4, 15]"
Cameraman Ganga Tho Rambabu,0.27824,No Collection,"[9, 6]"
A Dead Calling,0.335112,No Collection,[11]
Aamdani Atthanni Kharcha Rupaiya,0.274767,No Collection,"[9, 3, 6]"
Me Without You,7.576878,No Collection,[6]
Ritual,0.819156,No Collection,[11]
Momentum,1.418634,No Collection,"[0, 17]"
The Way West,2.174215,No Collection,"[0, 1, 6, 19]"
Flame of Barbary Coast,0.633287,No Collection,"[14, 19]"
Concussion,7.739783,No Collection,[6]
Don't Take God's Children for Wild Geese,0.587849,No Collection,"[3, 4]"
Following,5.283661,No Collection,"[4, 6, 17]"
The Needle,0.667468,No Collection,"[6, 17]"
Schizoid,0.156142,No Collection,"[11, 13]"
Intruders,5.428567,No Collection,"[6, 17, 11]"
Amy,11.12024,No Collection,"[5, 12]"
Godzilla Raids Again,2.772214,Godzilla (Showa) Collection,"[0, 15, 11]"
Bullet to Beijing,2.254598,Harry Palmer Collection,"[0, 6, 17]"
Barely Lethal,11.009871,No Collection,"[1, 0, 3]"
Candy Stripe Nurses,0.001393,No Collection,"[17, 3]"
Breakheart Pass,8.419469,No Collection,"[17, 19, 13]"
600 Miles,3.733787,No Collection,"[17, 6]"
Amor.com,1.957136,No Collection,[14]
Lulu in the Nude,1.445183,No Collection,"[3, 6]"
Young Aphrodites,0.709258,No Collection,"[6, 14]"
The Pervert's Guide to Cinema,1.873131,No Collection,[5]
I Am Michael,9.565297,No Collection,[6]
Cycling Chronicles: Landscapes the Boy Saw,0.095752,No Collection,[11]
Double Daddy,1.650978,No Collection,[17]
Bound,1.75416,No Collection,"[17, 6]"
Snails in the Rain,1.877417,No Collection,[6]
Inside Men,3.527119,No Collection,"[6, 4]"
Sons of Perdition,0.193355,No Collection,[5]
The White Sister,0.158491,No Collection,[6]
Outrage,0.113644,No Collection,"[6, 17]"
Ernest Rides Again,0.386295,Ernest Collection,"[3, 7]"
Johnny Stool Pigeon,0.344184,No Collection,[]
The Space Between Us,11.824404,No Collection,"[14, 1, 15, 6]"
Veljet,0.0,No Collection,[5]
Another Dawn,0.293173,No Collection,"[6, 14, 17]"
Kuka,0.655728,No Collection,"[14, 6]"
George Carlin: Complaints & Grievances,1.03164,George Carlin Comedy Collection,"[3, 5, 16]"
Mon oncle Antoine,0.007963,No Collection,"[3, 6]"
Pride of the Bowery,0.11681,East Side Kids,"[0, 1, 3, 6]"
Class Action,5.234298,No Collection,[6]
Johnson Family Vacation,3.223039,No Collection,"[3, 7]"
Dragon Eyes,2.527832,No Collection,"[6, 0, 17, 4]"
Pornorama,1.394429,No Collection,[3]
This Movie Is Broken,0.187161,No Collection,"[6, 12, 14]"
Trava: Fist Planet,1.760848,No Collection,"[2, 15]"
Falling,0.447234,No Collection,[6]
Monk With a Camera,0.200404,No Collection,[5]
A World Apart,6.410191,No Collection,"[6, 9]"
The Snails,0.945548,No Collection,"[15, 2]"
My Bakery in Brooklyn,2.351852,No Collection,"[14, 3]"
The Naughty Room,0.01153,No Collection,[]
The Mating of Millie,0.38927,No Collection,[3]
One Missed Call,6.703174,One Missed Call Collection,"[11, 17]"
Helen,1.97924,No Collection,[6]
Under the Gun,0.996367,No Collection,[4]
Whitney,8.048503,No Collection,"[14, 6, 12]"
The Tall Man,7.96508,No Collection,"[11, 13, 17]"
Them,4.692506,No Collection,"[17, 11]"
Theodore Rex,2.583686,No Collection,"[8, 15, 7]"
Gretchen the Greenhorn,0.153125,No Collection,[]
HK: Forbidden Super Hero,4.095284,Hentai Kamen Collection,"[0, 3]"
After the Ball,4.257785,No Collection,[3]
Spud 2: The Madness Continues,1.999654,Spud Collection,"[3, 6]"
Paradies 505. Ein Niederbayernkrimi,0.048331,No Collection,[4]
Without Warning,2.218273,No Collection,"[11, 15]"
The Sticky Fingers of Time,0.623073,No Collection,"[15, 6]"
The Reconstruction of William Zero,4.741389,No Collection,"[15, 6, 17]"
Freshman Orientation,1.065865,No Collection,[3]
Aarya,0.331045,No Collection,"[6, 3, 14, 9]"
Ice Age: The Meltdown,16.646029,Ice Age Collection,"[2, 7, 3, 1]"
Eureka,1.721489,No Collection,"[6, 0, 17]"
Lover of Loser,0.674356,No Collection,"[6, 7]"
When the Cat's Away,0.834917,No Collection,[3]
Unhung Hero,1.217759,No Collection,"[5, 3]"
Teresa Venerdì,0.834656,No Collection,"[14, 3, 6]"
All My Sons,0.744989,No Collection,"[6, 4]"
Shriek If You Know What I Did Last Friday the Thirteenth,3.956594,No Collection,[3]
Passion in the Desert,0.396851,No Collection,"[6, 1]"
Who Killed Aunt Maggie?,0.343011,No Collection,[13]
My Favorite Year,2.923672,No Collection,"[3, 6]"
Pure Country,2.803846,No Collection,"[6, 12, 14]"
50/50,11.869481,No Collection,"[3, 6]"
The Sword and the Dragon,0.542191,No Collection,"[1, 7, 8]"
Rosewater,7.785779,No Collection,[6]
Coneheads,10.722729,No Collection,"[3, 15, 7]"
High Anxiety,5.101153,No Collection,"[3, 12]"
The Zero Boys,1.176132,No Collection,"[11, 0, 17]"
Seas Beneath,0.081761,No Collection,"[0, 6, 18]"
Bang,0.679528,No Collection,[6]
Junior,6.710215,No Collection,"[3, 7, 14]"
Arthur,14.911301,Arthur Collection,"[3, 6, 14]"
Rock School,1.594478,No Collection,"[0, 5, 12]"
Lissi and the Wild Emperor,3.387671,No Collection,"[2, 3]"
Lisbela and the Prisoner,1.98441,No Collection,"[3, 14]"
The Life and Death of Peter Sellers,3.701781,No Collection,"[6, 3, 14]"
"Steamboat Bill, Jr.",7.518657,No Collection,"[0, 3]"
Fist of the North Star: Legend of Toki,1.385707,Fist of the North Star: The Legends of the True Savior,"[2, 0]"
Sahte Kabadayı,0.683873,No Collection,[]
Deep Rising,6.922458,No Collection,"[1, 0, 11, 15]"
Raggedy Ann & Andy: A Musical Adventure,0.215018,No Collection,"[12, 2, 7]"
"Drive, He Said",0.383116,No Collection,"[3, 6]"
Doctor Who,5.147819,No Collection,"[16, 1, 6, 15]"
Dream Boy,2.021244,No Collection,"[6, 14]"
Down by Law,8.843551,No Collection,"[4, 6, 3]"
Blood of Dracula,0.307271,No Collection,[11]
Pianomania,0.115685,No Collection,[5]
Easy Rider,8.635841,No Collection,"[1, 6]"
Listen to Me Marlon,2.554756,No Collection,[5]
Rent-a-Cat,1.691096,No Collection,"[6, 3, 9]"
Back to the Future Part III,13.043999,Back to the Future Collection,"[1, 3, 7, 15]"
Ice Age: Dawn of the Dinosaurs,12.980624,Ice Age Collection,"[2, 3, 7, 1]"
"White, White Storks",0.013045,No Collection,[6]
Sometimes a Great Notion,1.985376,No Collection,"[0, 1, 6]"
A Guy Named Joe,0.662665,No Collection,"[6, 14, 18]"
Rascals,0.228228,No Collection,"[3, 9]"
Queens of the Ring,1.486526,No Collection,[3]
Behind Locked Doors,0.221491,No Collection,"[6, 11, 4]"
Hard Target 2,5.070828,Hard Target Collection,"[0, 17]"
Bringing Up Baby,6.60577,No Collection,"[3, 14]"
Boogie Man: The Lee Atwater Story,0.260175,No Collection,"[5, 9]"
Seven Years Bad Luck,0.141558,No Collection,[3]
The Young Girls of Rochefort,3.454623,No Collection,"[12, 14, 6, 3]"
From Prada to Nada,11.096527,No Collection,"[3, 6, 14]"
Madame Butterfly,0.1489,No Collection,[]
The Little Bear Movie,0.082116,Little Bear,"[2, 7]"
Murder Rap: Inside the Biggie and Tupac Murders,0.808534,No Collection,[5]
The Past Is a Foreign Land,0.32147,No Collection,[6]
Shaft,7.420019,Shaft Collection,"[0, 1, 4, 17]"
A Tiger Walks,0.806964,No Collection,"[6, 7]"
Three Seasons,0.632591,No Collection,"[6, 9]"
The D Train,3.993759,No Collection,"[6, 3]"
Company Limited,0.278459,Calcutta Trilogy,[]
East Side Story,0.037099,No Collection,"[5, 9]"
Brothers,9.108917,No Collection,"[6, 17, 18]"
The Reunion,1.739089,No Collection,[6]
Silent Tongue,1.238099,No Collection,"[19, 6, 11]"
Fatal Frame,0.274385,No Collection,[11]
Late Bloomer,0.542637,No Collection,[]
Who's the Caboose?,0.356685,No Collection,[3]
Guns,0.665062,No Collection,"[0, 4]"
Sylvia and the Ghost,0.004617,No Collection,"[14, 3]"
Oriented,0.149029,No Collection,[]
The Treasure of the Amazon,0.416609,No Collection,"[17, 0]"
Barabbas,1.846624,No Collection,"[1, 6, 10]"
Guernsey,0.793096,No Collection,[6]
All Screwed Up,0.123441,No Collection,"[6, 3]"
The Drunkard,0.402917,No Collection,[6]
Arthur and the Revenge of Maltazard,9.603484,Arthur and the Invisibles Collection,"[1, 8, 2, 7]"
MP3: Mera Pehla Pehla Pyaar,0.214509,No Collection,"[14, 6]"
Days of Darkness,1.436085,No Collection,"[0, 11, 15]"
Cure: The Life of Another,0.169939,No Collection,"[18, 13, 17]"
Today's Special,5.959911,No Collection,"[3, 14]"
Denise Calls Up,0.466476,No Collection,[3]
Sebastiane,1.070492,No Collection,[6]
The Beast,0.049089,No Collection,"[5, 6]"
The Crash,4.05452,No Collection,"[4, 17]"
Long John Silver,1.562051,No Collection,"[0, 7]"
Moka,2.404466,No Collection,[6]
Friday Night,0.326438,No Collection,"[6, 9, 14]"
Lust for Love,7.000038,No Collection,"[3, 14]"
Journeys with George,0.202712,No Collection,[]
Sahara,1.634923,No Collection,"[0, 1, 6, 14]"
The Hearse,1.362088,No Collection,"[11, 13, 6]"
Jocks,0.521713,No Collection,[3]
The Cow,0.406759,No Collection,"[6, 9]"
Ethan Mao,0.412259,No Collection,"[6, 17]"
Nanga Parbat,0.917536,No Collection,"[1, 6]"
Bert: The Last Virgin,0.880511,No Collection,"[7, 3, 14]"
The Ceremony,0.908396,No Collection,"[6, 4]"
"Definitely, Maybe",12.553657,No Collection,"[3, 14]"
Short Time,1.302083,No Collection,"[3, 4]"
Say Anything...,6.953646,No Collection,"[3, 6, 14]"
51 Degrees North,0.33804,No Collection,"[17, 15, 6, 13]"
Music from Another Room,1.131018,No Collection,"[3, 6, 14]"
Miracle Dogs Too,0.209809,No Collection,"[6, 7]"
The Incredible Shrinking Man,4.910227,No Collection,"[6, 15, 17]"
The Man Called Noon,1.927397,No Collection,[19]
The Harvest Month,0.079009,No Collection,[]
Krampus: The Reckoning,0.995952,No Collection,[11]
Common,1.113581,No Collection,"[6, 4]"
Born Reckless,0.861046,No Collection,"[1, 4]"
Dominick and Eugene,2.818797,No Collection,[6]
Shutter,7.933786,No Collection,"[8, 11, 13, 17]"
The Color Wheel,0.720345,No Collection,[3]
"Chau, Beyond the Lines",0.358231,No Collection,[5]
Hunt for the Wilderpeople,9.259371,No Collection,"[6, 1, 3]"
A Girl Walks Home Alone at Night,6.039895,No Collection,"[11, 14]"
Curumim,0.031767,No Collection,[5]
"He Said, She Said",4.150196,No Collection,"[3, 6, 14]"
Fullmetal Alchemist: The Sacred Star of Milos,2.463401,Fullmetal Alchemist Collection,"[1, 8, 2, 0, 15]"
Afonya,6.532578,No Collection,"[14, 3, 6]"
The Mikado,0.070858,No Collection,"[6, 3, 12, 14, 9]"
Winter's Tale,7.363527,No Collection,"[6, 8, 13, 14]"
A Dog's Life,1.972147,No Collection,[3]
Played,0.951017,No Collection,"[17, 4, 9]"
Spider Lilies,0.974875,No Collection,"[6, 14]"
Woodstock,3.624542,No Collection,"[10, 5, 12]"
Darkness in Tallinn,0.156614,No Collection,"[3, 17]"
America's Heart and Soul,0.108422,No Collection,"[5, 7]"
I Dreamed of Africa,2.767134,No Collection,"[14, 6, 1]"
King of California,13.088825,No Collection,"[3, 6]"
Herbstmilch,0.02205,No Collection,[6]
Boy,0.487798,No Collection,"[14, 6]"
Like Water for Chocolate,4.126083,No Collection,"[6, 14]"
Strange Days,11.223055,No Collection,"[4, 6, 15, 17]"
Vanessa,0.49856,No Collection,[6]
One Nation Under God,0.247068,No Collection,[]
Scarlet Diva,2.065757,No Collection,[6]
"Torrente, the Dumb Arm of the Law",3.809138,Torrente Collection,"[3, 4]"
Broken Glass Park,0.386259,No Collection,[6]
A Matter of Loaf and Death,10.898525,Wallace & Gromit Collection,"[2, 3, 7]"
Nymph,2.207203,No Collection,"[11, 8]"
Smoorverliefd,0.148966,No Collection,[]
"Detective Bureau 2-3: Go to Hell, Bastards!",0.567631,No Collection,"[0, 9]"
Cat in the Brain,1.800842,No Collection,"[3, 11]"
Paddington,15.686837,No Collection,"[7, 3]"
The Suram Fortress,0.001251,No Collection,"[6, 1, 4]"
Kill Zombie!,1.275542,No Collection,"[3, 11]"
Mad Money,5.297017,No Collection,"[0, 3, 4]"
The Twelve Chairs,1.273735,No Collection,[3]
Relationship Status: It's Complicated,4.273973,No Collection,"[14, 3]"
Mysterious Island,3.419312,No Collection,"[0, 1, 15]"
Max,0.153516,No Collection,[]
Surf Ninjas,2.556077,No Collection,"[0, 1, 3, 7]"
Evan Almighty,9.156877,Almighty Collection,"[8, 3, 7]"
The Art of the Steal,1.2083,No Collection,[5]
The Butterfly Effect,12.994939,The Butterfly Effect Collection,"[15, 17]"
Bloody Psycho,0.008903,No Collection,[11]
Goin' All the Way!,0.000844,No Collection,[3]
Superbia,0.04229,No Collection,[2]
The Replacement Killers,9.384887,No Collection,"[0, 6, 4, 17]"
McLibel,0.803616,No Collection,"[5, 9]"
The Woman in Question,0.757337,No Collection,[13]
Love and a .45,3.40523,No Collection,"[4, 17]"
The Rains of Ranchipur,0.663348,No Collection,"[0, 1, 6, 14]"
Loose in London,0.058772,The Bowery Boys,"[3, 0, 1]"
The Last Sentence,1.092682,No Collection,"[6, 10]"
The House,30.146847,No Collection,[3]
The Immortal Voyage of Captain Drake,1.013848,No Collection,"[1, 8]"
Arizona Dream,5.465995,No Collection,"[8, 3, 6, 14]"
An Interesting Story,0.189855,No Collection,[3]
Something Like It,0.093022,No Collection,[3]
Divine Madness,0.732917,No Collection,[12]
Champion,0.469409,No Collection,"[0, 5, 6, 9]"
Dirigible,0.078026,No Collection,"[1, 6, 18]"
1066: The Battle for Middle Earth,0.133927,No Collection,"[18, 10, 0]"
Sharky's Machine,2.633399,No Collection,"[4, 6, 0, 17]"
Burnt Offerings,2.877095,No Collection,[11]
"Africa, Goodbye",1.279431,No Collection,[5]
The Purge: Anarchy,27.756026,The Purge Collection,"[11, 17]"
Breakfast at Tiffany's,10.879289,No Collection,"[3, 6, 14]"
Second String,0.119456,No Collection,"[16, 3, 6]"
Outsourced,8.735319,No Collection,"[3, 6, 14]"
Adventures of Mowgli: The Kidnapping,0.696279,Adventures of Mowgli,"[1, 2, 7]"
The Sterile Cuckoo,0.454271,No Collection,"[3, 6]"
The Pick-up Artist,3.799983,No Collection,"[14, 3, 4, 6]"
An Eye for an Eye,0.01674,No Collection,[6]
Next Year If All Goes Well,0.108121,No Collection,"[6, 3]"
Trans-Europ-Express,0.457576,No Collection,[17]
Planet B-Boy,0.156058,No Collection,[5]
The End of Poverty?,0.075176,No Collection,[5]
Au bonheur des dames,0.368185,No Collection,"[3, 6]"
Conspiracy of Silence,0.039534,No Collection,[]
The Hero: Love Story of a Spy,0.735283,No Collection,"[17, 0, 1, 6]"
The Work and the Glory II: American Zion,0.797014,The Work and the Glory Collection,[6]
Bachelor Party,5.511756,Bachelor Party Collection,[3]
Bellamy,1.340154,No Collection,"[6, 4]"
Bang Bang,0.000578,No Collection,"[3, 8]"
Cheetah,0.011574,No Collection,"[6, 7]"
The Greasy Strangler,3.638676,No Collection,"[3, 11, 17]"
The Sunshine Boys,0.474328,No Collection,"[16, 6, 3]"
Lookin' to Get Out,0.963345,No Collection,[3]
The Arrival,6.497591,The Arrival Collection,"[0, 13, 15, 17]"
Burn Burn Burn,0.954408,No Collection,"[6, 3]"
Kathleen,0.20783,No Collection,"[3, 6, 14]"
Murphy's Romance,1.46034,No Collection,"[3, 14]"
The Right Distance,0.375661,No Collection,[6]
Not Here to Be Loved,1.078297,No Collection,"[14, 6]"
The Karamazov Brothers,0.607299,No Collection,[]
Star Kid,1.079117,No Collection,"[0, 1, 7, 15]"
Micke & Veronica,0.401121,No Collection,[3]
"Buona Sera, Mrs. Campbell",1.103138,No Collection,[3]
D-Day,1.462374,No Collection,"[0, 17]"
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,4.004759,No Collection,"[3, 11, 15]"
Abominable,1.462272,No Collection,"[11, 17]"
Monga,0.993615,No Collection,[17]
Les Barons,1.016201,No Collection,[3]
Jack the Ripper,2.102138,No Collection,"[11, 4, 13, 17]"
The Bridge on the River Kwai: An Appreciation by Filmmaker John Milius,0.001247,No Collection,[5]
I due della legione,0.052494,No Collection,[3]
True Identity,0.815294,No Collection,[3]
Red Obsession,0.842357,No Collection,"[5, 10]"
Last Hippie Standing,0.078608,No Collection,[]
The Lady Without Camelias,0.415635,No Collection,[6]
Rio 2096: A Story of Love and Fury,1.320196,No Collection,"[2, 6, 10, 14]"
Son of Babylon,0.308648,No Collection,"[6, 14]"
Compulsion,2.681705,No Collection,"[17, 6]"
Oklahoma Crude,0.684588,No Collection,"[3, 6, 19]"
Baahubali: The Beginning,11.80967,Bahubali Collection,"[0, 1, 10, 18]"
My Future Love,0.371238,No Collection,"[3, 6]"
Female Fight Club,3.796019,No Collection,"[6, 0]"
Beware the Gonzo,0.581783,No Collection,[3]
See You Next Tuesday,0.175575,No Collection,[]
Hammer of the Gods,5.093586,No Collection,"[10, 0, 1]"
Barbie: The Princess & The Popstar,6.135769,No Collection,"[7, 2]"
Where Do We Go Now?,3.809202,No Collection,"[6, 3]"
The Blair Witch Project,14.838386,Blair Witch Collection,"[11, 13]"
Chilling Visions: 5 Senses of Fear,1.527822,No Collection,[11]
Pathfinder,2.372321,No Collection,[1]
Alexandra,1.522872,No Collection,"[18, 6, 9]"
Blue Corner,0.004666,No Collection,[]
Andron,3.261584,No Collection,"[0, 15]"
California Dreaming,0.442119,No Collection,"[3, 6, 14]"
Pokémon: The Movie 2000,7.554848,Pokémon Collection,"[1, 8, 2, 15, 7]"
Testament of Youth,7.046825,No Collection,"[10, 6, 18]"
Tough and Deadly,0.426887,No Collection,"[17, 0, 6]"
Stupid Boy,0.744643,No Collection,"[3, 6]"
August Underground's Mordum,1.340559,The August Underground Collection,[11]
Hopelessly Lost,0.366869,No Collection,"[7, 1]"
Scavenger Hunt,1.200851,No Collection,[3]
Cry Baby Lane,0.457114,No Collection,"[16, 6, 11]"
Buried Alive,1.963322,No Collection,"[16, 11, 17]"
The Voices,9.104429,No Collection,"[3, 4, 11, 17]"
L'aventure c'est l'aventure,2.077329,No Collection,"[1, 3]"
General Education,1.047595,No Collection,[3]
Central Park,0.00022,No Collection,[5]
Invaders from Mars,3.262443,No Collection,"[15, 17]"
Sing,0.843769,No Collection,[6]
Brian Posehn: The Fartist,0.682588,No Collection,[3]
The Advocate: A Missing Body,0.971576,No Collection,"[17, 0]"
Mohamed Dubois,0.102061,No Collection,[3]
Sexy Killer: You'll Die for Her,1.17307,No Collection,"[3, 11, 17]"
Sur,0.122466,No Collection,[]
Paul dans sa vie,0.078565,No Collection,[5]
Amazons,0.007963,No Collection,"[1, 8, 0, 15, 9]"
Chu Chin Chow,0.01265,No Collection,"[12, 8, 14]"
Clean Hands,1.080247,No Collection,"[4, 6, 17]"
Never Say Goodbye,0.188417,No Collection,[3]
Budz House,1.019489,No Collection,[3]
Jimi Hendrix: Electric Church,0.41538,No Collection,"[12, 5]"
The Fourth State,1.183753,No Collection,[17]
Lola Montès,1.971887,No Collection,"[6, 14]"
"I Want a Dog for Christmas, Charlie Brown",1.132124,No Collection,"[2, 3, 7]"
The Rain Fairy,0.166355,No Collection,"[7, 8]"
Dracula III: Legacy,2.591448,Dracula 2000 Collection,[11]
Komsomol,0.139915,No Collection,[5]
12:01 PM,1.927712,No Collection,[15]
The Abandoned,2.932801,No Collection,"[17, 11, 13]"
A Necessary Death,0.438129,No Collection,"[5, 6]"
This Is Martin Bonner,0.553315,No Collection,[6]
Atomic Twister,2.285591,No Collection,"[0, 6, 17]"
The Adventures of Scamper the Penguin,1.165088,No Collection,"[2, 7]"
Ironclad 2: Battle for Blood,1.002102,Ironclad Collection,"[0, 1]"
Comic Book Confidential,1.687838,No Collection,[5]
The Testimony,0.076894,No Collection,"[4, 6]"
Repo Men,7.502967,No Collection,"[0, 15, 17, 4]"
The Boxer's Omen,1.402112,No Collection,"[0, 9, 11]"
Wondrous Boccaccio,2.689328,No Collection,"[3, 10, 6]"
Archipelago,1.644963,No Collection,[6]
The Family That Preys,1.197865,No Collection,"[6, 14]"
Cause for Alarm,4.468337,No Collection,"[6, 17, 4, 13]"
Santa Who?,1.712441,No Collection,"[3, 8]"
Max & Leon,5.662109,No Collection,"[18, 3]"
Chloe,10.445867,No Collection,"[6, 17, 13]"
The Hidden Blade,1.033814,Samurai Trilogy,"[6, 14]"
The Shadow Strikes,0.606175,The Shadow Collection,[13]
Linewatch,1.212331,No Collection,"[0, 1, 4, 6, 17]"
The Wild Blue Yonder,0.921349,No Collection,"[6, 15]"
Bill Burr: I'm Sorry You Feel That Way,1.123035,No Collection,[3]
