title,popularity,collection,genres_encoded
Street Trash,3.68961,,"[3, 11]"
Fighting Elegy,0.963536,,"[0, 3, 6]"
Salvatore Giuliano,1.306016,,"[0, 6]"
First Man Into Space,1.343551,,"[6, 11, 15]"
I Drink Your Blood,2.030342,,[11]
Hot Fuzz,13.535195,,"[4, 0, 3]"
Dead Heat on a Merry-Go-Round,1.300278,,"[3, 4, 6, 17]"
The 36th Chamber of Shaolin,7.261696,The 36th Chamber of Shaolin Collection,"[0, 1]"
Mad Love,1.734803,,"[3, 11]"
The Trial of Billy Jack,0.0339,Billy Jack Collection,"[0, 6]"
The Savage Innocents,1.393818,,[6]
Karla,3.277457,,"[4, 6, 17]"
The Consequences of Love,5.298931,,"[4, 6]"
Golden Door,1.717836,,"[10, 6, 14]"
Kamchatka,0.952055,,[6]
The Leopard Man,1.494525,,[11]
Family Law,0.22433,,[6]
Emil in Lonneberga,3.459098,Emil i Lönneberga,"[3, 7]"
Citizen X,3.538001,,"[4, 6, 10]"
Cats,2.548705,,[12]
The Canterbury Tales,2.987674,Trilogy of Life,"[3, 6]"
The Forest for the Trees,0.796554,,[6]
Next,9.41746,,"[0, 15, 17]"
Breaking and Entering,4.217411,,"[6, 14]"
Changing Times,1.475074,,"[6, 9, 14]"
God Grew Tired of Us,1.369146,,[5]
Iraq in Fragments,0.541397,,"[5, 9]"
Amazing Grace,20.346477,,[6]
Romanzo criminale,4.387586,,[6]
2001 Maniacs,4.619056,2001 Maniacs Collection,"[3, 11]"
Wise Guys,1.884204,,"[3, 4]"
Teen Wolf Too,4.604439,Teen Wolf Collection,"[3, 8, 7]"
The Grim Reaper,0.690606,,"[6, 17, 13, 9]"
Body Count,1.280643,,"[0, 17]"
Zodiac,19.083823,,"[4, 6, 13, 17]"
Pusher III: I'm the Angel of Death,4.206897,Pusher Collection,"[0, 17, 4]"
Eight Deadly Shots,0.000308,,[6]
Babylon 5: The Gathering,8.232154,Babylon 5 Collection,"[15, 0, 1]"
White Noise 2: The Light,6.176386,White Noise Collection,"[17, 6, 11, 8]"
Meshes of the Afternoon,2.574317,,"[4, 13, 17]"
Wild Hogs,11.356011,,"[0, 1, 3]"
Zyzzyx Road,0.717595,,[17]
Man About Town,3.874408,,"[3, 6, 14]"
First on the Moon,0.436348,,"[13, 15]"
Wolf,1.535646,,[17]
Unfaithfully Yours,0.650914,,"[3, 14]"
The Lathe of Heaven,1.422501,,"[6, 8, 15, 17]"
Atlantis: Milo's Return,7.751536,Atlantis Collection,"[8, 2, 15, 7, 0]"
The Westerner,1.499865,,"[0, 19, 14]"
The Ultimate Gift,5.09336,The Ultimate Collection,"[14, 6, 7]"
300,18.108408,300 Collection,"[0, 1, 18]"
The Abandoned,4.784131,,"[11, 17]"
Julius Caesar,3.353767,,"[6, 10]"
Three Smart Girls,0.360971,,"[3, 14, 12]"
Something in the Wind,0.222832,,[3]
Starter for 10,5.140016,,"[6, 3, 14]"
The Last Mimzy,6.183051,,"[1, 7]"
Priceless,6.18064,,"[6, 3, 14]"
The Host,9.386916,,"[11, 6, 15]"
America America,1.099317,,"[6, 10]"
Kippur,1.010085,,"[6, 9, 18]"
The Situation,0.860383,,"[6, 10, 14, 17]"
Diary of a Hitman,0.781841,,"[17, 4, 6]"
Flower Drum Song,0.50835,,"[3, 12]"
Becoming Jane,7.829737,,"[6, 14]"
Right at Your Door,4.010441,,"[6, 17]"
A Taste of Honey,1.829632,,[6]
The Namesake,4.273271,,[6]
Omagh,0.769035,,[6]
Samurai Spy,1.315014,,"[0, 6, 9]"
The Last Command,4.030927,,"[6, 10, 14]"
I Think I Love My Wife,3.966066,,"[3, 14]"
The Second Chance,0.753558,,[6]
The Fugitive Kind,3.310593,,"[14, 6]"
Wilderness,2.891777,,"[11, 0, 17]"
Hipnos,2.064359,,"[11, 17]"
Premonition,10.163764,,"[17, 6, 13]"
Dead Silence,10.763622,,[11]
Reign Over Me,10.027137,,[6]
Pride,1.896372,,"[6, 7]"
Shooter,14.246918,,"[0, 6, 13, 17, 4]"
The Hills Have Eyes 2,5.559312,The Hills Have Eyes (Reboot) Collection,"[11, 17]"
TMNT,11.358363,,"[1, 2, 3, 7]"
The Italian,1.502873,,"[6, 9]"
Jindabyne,1.625032,,"[4, 6, 13, 17]"
The Spider's Stratagem,0.62167,,"[13, 6]"
Nomad: The Warrior,8.762777,,"[0, 10, 18]"
The Tall Target,0.439309,,"[13, 17]"
Avenue Montaigne,2.084571,,"[3, 6, 14]"
Black Book,7.440511,,"[6, 17, 18]"
Love and Honor,2.187385,Samurai Trilogy,"[6, 9, 14]"
Dreamland,1.211471,,"[6, 14, 15]"
The Quiet Duel,0.504985,,[6]
A Moment of Innocence,1.342194,,"[3, 6, 9]"
The Silence,0.552003,,"[6, 12]"
It's Impossible to Learn to Plow by Reading Books,0.012313,,[6]
R.S.V.P.,1.065015,,"[3, 11]"
The Five Pennies,1.134522,,"[6, 12]"
Philanthropy,1.67028,,"[3, 6]"
Ladies in Retirement,0.424025,,[6]
"Not For, or Against (Quite the Contrary)",2.725099,,"[6, 4]"
Eklavya: The Royal Guard,0.319771,,"[0, 6, 17]"
Dark Horse,2.571665,,"[3, 6]"
Damnation,1.489647,,"[4, 6, 14]"
His Kind of Woman,4.285717,,"[6, 14, 17]"
Turn of Faith,0.012656,,"[6, 4]"
The Darwin Awards,4.520783,,"[3, 14, 1]"
The Tarnished Angels,1.309422,,[6]
The Lookout,12.153493,,"[4, 6, 17]"
Blades of Glory,5.956794,,"[0, 3, 6]"
Armbryterskan från Ensamheten,0.078565,,[5]
Kissed by Winter,0.264445,,"[6, 9, 17]"
Are We Done Yet?,6.370205,The Are We Collection,"[3, 7, 6]"
The Reaping,9.825841,,"[17, 11]"
Firehouse Dog,7.078447,,"[1, 3, 7]"
Meet the Robinsons,10.529576,,"[2, 3, 7]"
American Hardcore,1.078379,,"[5, 12]"
The Inglorious Bastards,9.461686,,"[0, 3, 18]"
Seraphim Falls,5.034585,,"[19, 6]"
Double Harness,0.561833,,[6]
Sunshine,12.715571,,"[15, 17]"
Judge Priest,0.380048,,"[3, 6]"
Copying Beethoven,2.331416,,[6]
Royal Palace,4.057695,,[3]
The Hoax,4.78586,,"[3, 6]"
No Way Out,4.665032,,"[4, 6, 17]"
Ulysses' Gaze,1.605995,,[6]
Sky Fighters,10.77037,,[1]
Scent of a Woman,1.96765,,[6]
"Welcome Back, Mr. McDonald",1.186608,,"[3, 9]"
How the Grinch Stole Christmas!,6.353239,,"[2, 7, 3]"
Origin: Spirits of the Past,11.02494,,"[15, 1, 2, 6, 8, 14, 0]"
Goya's Ghosts,5.91265,,[6]
Perfect Stranger,9.925255,,"[4, 6, 13, 17]"
Disturbia,18.006896,,"[17, 6, 13]"
Pathfinder,11.101549,,[1]
Aqua Teen Hunger Force Colon Movie Film for Theaters,2.813335,,"[2, 3]"
The Private Affairs of Bel Ami,0.397268,,[6]
Straight Time,2.352594,,"[6, 4]"
Tristana,7.530264,,[6]
Puccini for Beginners,1.610123,,"[3, 6, 14]"
Slow Burn,6.300001,,"[13, 4, 6, 17]"
Redline,3.215155,,"[0, 6, 17]"
Summer Palace,0.945871,,"[6, 14, 9]"
In the Year of the Pig,0.485044,,"[5, 18]"
The MacKintosh Man,7.051042,,"[0, 17]"
La Vie en Rose,11.710507,,"[14, 12, 6]"
Man - Woman Wanted,0.20497,,[3]
Griffin & Phoenix,13.534117,,"[3, 6, 14]"
The Resurrected,1.857722,,"[6, 11]"
The Contract,5.615957,,"[6, 0, 17, 4]"
Fracture,10.113628,,[17]
Big Nothing,11.802069,,"[0, 3, 4, 17]"
Woman on the Beach,0.882777,,"[6, 9]"
Smash-Up: Story of a Woman,0.553727,,[6]
Island of Fire,11.366852,,"[4, 6, 0, 17]"
Vacancy,7.712309,Vacancy Collection,"[11, 17]"
Night of the Ghouls,1.301056,,[11]
Benny's Video,5.865702,Trilogía de la violencia de Michael Haneke,"[11, 4, 6]"
In the Land of Women,9.351276,,"[14, 3, 6]"
Confetti,1.873214,,"[3, 14]"
The Devil Commands,1.209468,,"[11, 15]"
Mr. Bean's Holiday,10.19853,Mr. Bean Collection,"[7, 3]"
The Grace Lee Project,0.003305,,[5]
Adam & Paul,3.311706,,"[3, 6]"
The Invisible,6.097503,,"[4, 6, 8, 13, 17]"
Kickin' It Old Skool,7.364206,,[3]
The Condemned,12.256231,The Condemned Collection,"[0, 17]"
Spider-Man 3,27.614265,Spider-Man Collection,"[8, 0, 1]"
Lucky You,5.731132,,"[6, 14]"
It's a Very Merry Muppet Christmas Movie,1.991539,,"[3, 7]"
The Furies,7.437611,,"[6, 19, 14]"
21 Up,1.554186,The Up Series,"[5, 9]"
Kiss Me Again,1.649473,,"[3, 6, 14]"
Hana,1.51898,,"[0, 6, 10]"
Sharkwater,2.814765,,[5]
West,0.565893,,[3]
Flannel Pajamas,0.004998,,"[6, 14]"
Tales from Earthsea,9.409701,,"[1, 8, 2, 15]"
Thieves' Highway,5.44131,,"[6, 17]"
Maniac Cop,6.595038,Maniac Cop Collection,"[17, 0, 11]"
Year of the Dog,2.187418,,"[3, 6, 14]"
Thr3e,1.724012,,"[6, 11, 17]"
The Rocket: The Legend of Rocket Richard,0.860734,,[6]
Diggers,3.662818,,"[3, 6]"
The Ex,5.976385,,"[3, 14]"
Woman Is the Future of Man,1.345288,,"[6, 14]"
Paprika,7.128022,,"[2, 6, 13, 15, 17]"
The Flying Scotsman,2.228211,,[6]
Sylvia Scarlett,1.094282,,"[3, 6, 14]"
Fixed Bayonets!,3.183964,,"[0, 6, 18]"
Syndromes and a Century,1.851507,,"[6, 14]"
Red Road,11.054764,,"[6, 17]"
The Adventures of Mark Twain,2.03644,,"[2, 1, 7]"
At Five in the Afternoon,0.336821,,[6]
Day Watch,7.42908,World of Watches Collection,"[8, 11]"
This Is England,2.514638,This is England Collection,"[6, 4]"
One Night in Mongkok,1.294122,,"[6, 0, 17, 9]"
Away from Her,6.157162,,"[6, 14]"
Knocked Up,9.058516,,"[3, 14, 6]"
Hairspray,7.768045,,"[7, 3, 12, 14]"
Zidane - A 21st Century Portrait,0.610932,,"[5, 9]"
The Prodigal Son,0.368264,,"[0, 1, 3, 9]"
28 Weeks Later,12.884191,28 Days/Weeks Later Collection,"[11, 17, 15]"
Georgia Rule,7.281643,,"[3, 6, 14]"
Delta Farce,7.472887,,"[0, 1, 3]"
Wheels on Meals,7.068829,,"[14, 0, 3, 4]"
Jonestown: The Life and Death of Peoples Temple,0.870182,,"[5, 10]"
Red Dust,1.108833,,[6]
Desperation,3.636449,,"[6, 8, 11, 17, 13]"
Tokyo Olympiad,0.643658,,"[5, 9]"
Caught,1.580085,,"[6, 17]"
Blood Trails,0.583192,,[11]
Shrek the Third,14.072479,Shrek Collection,"[8, 1, 2, 3, 7]"
Once,10.357064,,"[6, 12, 14]"
Pirates of the Caribbean: At World's End,31.363664,Pirates of the Caribbean Collection,"[1, 8, 0]"
Bug,5.911303,,"[11, 17]"
Mr. Brooks,7.423812,,"[6, 4, 13, 17]"
Rise: Blood Hunter,4.482739,,"[0, 1, 11, 17]"
Gracie,2.961621,,[6]
The Librarian: Return to King Solomon's Mines,12.49401,The Librarian Collection,"[8, 0, 1]"
The Librarian: Quest for the Spear,6.992152,The Librarian Collection,"[17, 1, 0, 3, 6, 8, 14]"
Fay Grim,5.052905,Henry Fool Collection,"[3, 17]"
The Man from Planet X,1.199625,,"[11, 15, 17, 14]"
Zoo,2.168812,,[5]
"I'm a Cyborg, But That's OK",4.369975,,"[6, 3, 14]"
Dragon Tiger Gate,4.154861,,"[0, 17]"
Eagle vs Shark,5.327507,,"[3, 14]"
88 Minutes,8.552967,,"[4, 13, 17]"
The Great War,2.763792,,"[6, 3, 18]"
The Breed,4.148276,,"[17, 11, 3]"
Day Night Day Night,0.278551,,"[6, 17]"
Cashback,10.158533,,"[6, 3, 14]"
Ocean's Thirteen,12.16276,Ocean's Collection,"[4, 17]"
Them,4.692506,,"[17, 11]"
Flanders,0.446475,,"[18, 6, 14]"
Ten Canoes,1.372493,,"[1, 3, 6]"
Satan,3.620977,,"[3, 11, 17]"
Sun Alley,3.767086,,[3]
Godzilla vs. Mothra,1.838219,Godzilla (Heisei) Collection,"[15, 0, 8, 1]"
Godzilla vs. Destoroyah,2.672437,Godzilla (Heisei) Collection,"[0, 1, 11, 15]"
Godzilla vs. King Ghidorah,1.541436,Godzilla (Heisei) Collection,"[0, 1, 15, 6, 8, 11]"
The Ghost Ship,0.872846,,[17]
Experiment Perilous,0.661871,,"[6, 17]"
GO,1.416314,,"[3, 6]"
Alone With Her,2.392367,,"[4, 6, 14, 17]"
Hostel: Part II,8.916747,Hostel Collection,[11]
Remember the Night,1.996129,,"[6, 3]"
Paranoid Park,6.198003,,"[13, 4, 6]"
The Legend of Sleepy Hollow,1.650688,,"[3, 7, 8, 11]"
Starcrash,1.986584,Star Crash Collection,"[8, 15]"
Surf's Up,11.526339,Surf's Up Collection,"[2, 3, 7]"
Fantastic 4: Rise of the Silver Surfer,12.924254,Fantastic Four Collection,"[1, 8, 0, 17]"
Nancy Drew,5.172308,,"[0, 1, 4, 7, 13, 17]"
Fido,5.284805,,"[14, 3, 6, 11]"
L'iceberg,0.038843,,[3]
Who the #$&% Is Jackson Pollock?,0.247659,,[5]
Death Proof,13.412137,Grindhouse Collection,"[0, 17]"
Robot Monster,0.892476,,[15]
Rescue Dawn,9.604564,,"[1, 6, 18]"
The Blue Bird,0.73103,,"[6, 7, 8]"
The Wedding Night,0.567427,,"[6, 14]"
The Moguls,7.11869,,[3]
The TV Set,4.681832,,[3]
The Valet,7.696023,,[3]
Dodge City,2.53549,,"[0, 19]"
The Mistress of Spices,2.286543,,"[6, 14]"
Four Minutes,7.505997,,"[6, 12]"
In Your Hands,1.580642,,[6]
Once You're Born You Can No Longer Hide,1.359507,,"[6, 12, 14, 9]"
The Night of the Generals,12.061386,,"[6, 0, 17, 4, 13, 18]"
Comedy of Power,1.133439,,[6]
Silk,2.230957,,"[6, 11, 17, 15, 13]"
Breaking News,3.1055,,"[0, 3, 6, 17]"
In Search of a Midnight Kiss,1.573576,,"[3, 6, 14]"
Alice in Wonderland,3.794133,,"[7, 8]"
The Mystery of Picasso,0.432432,,[5]
Exiled,8.311721,,"[0, 4, 17]"
Bring It On: All or Nothing,0.316359,Bring It On Collection,[3]
Sybil,1.899992,,[6]
David Holzman's Diary,0.177696,,[3]
Journey to Italy,4.092146,,"[14, 6]"
Swoon,0.003013,,[6]
East Side Story,0.037099,,"[5, 9]"
Knock On Wood,0.872895,,"[0, 3]"
O.C. and Stiggs,2.354286,,[3]
The Homecoming,0.950147,,[6]
The Woman Chaser,0.531492,,[6]
Uranus,0.689138,,"[6, 3]"
American Friends,0.003553,,"[3, 14]"
Within Our Gates,0.769742,,"[6, 14]"
Johnny Tremain,1.403067,,"[6, 7]"
Alan & Naomi,0.904809,,"[6, 7]"
Goal! II: Living the Dream,4.59233,Goal! Collection,[6]
Still Smokin,3.767872,Cheech & Chong Collection,[3]
Putney Swope,2.500992,,"[3, 6]"
The Power of Nightmares,1.249407,,[5]
The Trials Of Darryl Hunt,0.153671,,[5]
O Lucky Man!,1.028117,,"[12, 3, 6, 8]"
Sicko,6.766086,,[5]
Popular Music,0.988777,,"[3, 6]"
Awesome; I Fuckin' Shot That!,0.220449,,[12]
Tea and Sympathy,1.069177,,[6]
The Man in the Iron Mask,0.838302,,"[14, 6]"
A Mighty Heart,16.770196,,"[6, 17]"
1408,9.196884,,"[11, 17]"
Death at a Funeral,8.832907,,"[3, 6]"
Clubland,1.174855,,"[6, 3, 14]"
High Road to China,2.738,,"[1, 6, 10]"
Live Free or Die Hard,14.886039,Die Hard Collection,"[0, 17]"
License to Wed,7.102076,,[3]
Evening,2.291288,,"[6, 14]"
Evan Almighty,9.156877,Almighty Collection,"[8, 3, 7]"
Transformers,5.587707,Transformers Collection,"[1, 15, 0]"
Captivity,8.687797,,"[4, 11, 17]"
Harry Potter and the Order of the Phoenix,21.3643,Harry Potter Collection,"[1, 8, 7, 13]"
I Now Pronounce You Chuck & Larry,6.645799,,"[3, 14]"
Bedtime Story,0.341946,,[3]
McQ,1.589822,,"[0, 1, 4, 6]"
The Mean Season,6.473842,,"[13, 17]"
Back in Action,0.499475,,"[0, 4]"
Heart of the Dragon,2.301717,,"[0, 3, 4, 6, 17]"
Arn: The Knight Templar,7.294411,Arn collection,"[0, 1, 6, 14]"
Driving Lessons,5.511184,,"[6, 3]"
First Snow,4.782755,,"[6, 17]"
Broken Arrow,8.83625,,[19]
The Last Time,3.587239,,"[6, 14]"
Re-cycle,3.062052,,"[8, 11, 13, 17]"
No Time For Sergeants,1.306304,,"[3, 6]"
Manufactured Landscapes,1.170876,,[5]
Across the Universe,9.161581,,"[1, 6, 12, 14]"
Broken English,1.798357,,"[3, 6, 14]"
Brand Upon the Brain! A Remembrance in 12 Chapters,1.547591,,"[6, 8]"
Boris and Natasha,0.768828,,"[1, 3]"
The Sterile Cuckoo,0.454271,,"[3, 6]"
When the Wind Blows,3.933121,,"[2, 3, 6, 18]"
The Dawn Patrol,0.578592,,"[0, 18, 6]"
The Lives of a Bengal Lancer,0.40855,,"[1, 6]"
The Piano Tuner of Earthquakes,2.933613,,"[14, 8, 6, 12]"
A Dog's Breakfast,9.17962,,[3]
Dorian Blues,2.288041,,"[3, 6]"
Come Early Morning,4.834354,,"[6, 14]"
Hot Rod,6.117846,,"[0, 3]"
Stardust,14.784525,,"[1, 8, 14, 7]"
Murder Most Foul,3.119101,,"[6, 17, 4, 13, 3]"
Who's Your Caddy?,1.197217,,[3]
Skinwalkers,10.069946,,"[8, 0, 11]"
The Simpsons Movie,14.302911,,"[2, 3, 7]"
I Know Who Killed Me,4.961439,,"[4, 11, 13, 17]"
No Reservations,9.672317,,[3]
Underdog,7.674338,,"[0, 1, 3, 7]"
Charlie Bartlett,6.135652,,"[3, 6]"
El cantante,1.904593,,"[10, 6, 12]"
The Bourne Ultimatum,18.173269,The Bourne Collection,"[0, 6, 13, 17]"
Bratz,9.033651,,[3]
Cruel Story of Youth,1.374058,,"[6, 14]"
La Sierra,0.298019,,[]
My Best Friend,7.37236,,[3]
You Kill Me,4.725299,,"[3, 4, 17, 14]"
Wild Tigers I Have Known,0.854778,,"[6, 14]"
Reincarnation,4.693567,,[11]
China Blue,0.517793,,[5]
Tell No One,10.239074,,"[6, 17, 4, 13]"
Man's Job,0.845714,,[6]
Morning Glory,1.376116,,"[6, 14]"
Czech Dream,0.919556,,"[4, 5]"
12:08 East of Bucharest,1.764346,,"[3, 6]"
All the Way Boys,6.100067,,"[1, 0, 3]"
Teachers,2.275641,,"[3, 6]"
Jack the Giant Killer,5.397223,,"[1, 8, 7]"
If I Were You,2.926799,If I Were You Collection,[3]
The Manitou,1.664737,,[11]
Miss Julie,1.068448,,"[6, 14]"
Superbad,16.205105,,[3]
Arctic Tale,1.499028,,"[5, 7]"
Joshua,6.941735,,"[6, 17, 11]"
Talk to Me,7.960831,,[6]
Princesses,2.923859,,[6]
The Tripper,2.030435,,[11]
Command Decision,0.803021,,"[18, 6]"
The Cave of the Yellow Dog,1.903911,,"[5, 6]"
Abraham,1.888149,The Bible Collection,[6]
The Young Lieutenant,1.316087,,"[6, 4]"
"Kill Baby, Kill",2.230793,,"[11, 13, 17]"
The War Tapes,0.273694,,[5]
Resurrecting the Champ,7.451281,,[6]
American Pastime,0.612093,,[6]
The Brice Man,5.079756,Brice Collection,[3]
Moliere,4.821828,,"[14, 6, 3]"
Rush Hour 3,9.718111,Rush Hour Collection,"[0, 3, 4, 17]"
1991: The Year Punk Broke,1.682201,,"[5, 12]"
The Last Legion,8.920545,,"[0, 1, 8, 18]"
The Last Casino,1.872955,,"[6, 3]"
Lady Chatterley,1.963102,,"[6, 14]"
Under the Yum-Yum Tree,0.83878,,"[3, 6, 14]"
Balls of Fury,5.325766,,"[3, 4]"
Sydney White,6.463883,,[3]
The Kingdom,13.842333,,"[17, 0, 6]"
Wind Chill,5.944181,,"[6, 11, 17]"
Rocket Science,3.563126,,"[3, 6]"
TerrorStorm: A History of Government-Sponsored Terrorism,0.563891,,[5]
Daddy Day Camp,5.414213,Daddy Day Camp Collection,"[3, 7]"
The Invasion,5.228837,,"[15, 17]"
War,12.077833,,"[0, 17, 4]"
Illegal Tender,1.689926,,"[6, 0, 17, 4]"
The Nanny Diaries,6.764056,,"[3, 6, 14]"
September Dawn,1.676016,,"[6, 0, 10, 19, 14]"
Halloween,11.607678,Halloween (Rob Zombie Series) Collection,[11]
Death Sentence,6.612175,,"[0, 4, 6, 17]"
2 Days in Paris,6.653254,2 Days In... Collection,"[3, 14]"
Do You Like Hitchcock?,1.002443,,"[13, 11, 17]"
Brighton Rock,2.353181,,"[6, 4, 17]"
Keoma,2.739487,,"[0, 19]"
Face to Face,0.688316,Trilogía Sollima,[19]
The Mercenary,1.06013,,"[0, 3, 19]"
The King of Kong,5.376821,,[5]
The Wool Cap,0.012693,,[6]
Taxi 4,10.442485,Taxi Collection,"[0, 3]"
Behind the Mask: The Rise of Leslie Vernon,5.241144,,"[3, 11, 17]"
Victory Through Air Power,0.914238,,[2]
The Brothers Solomon,7.985172,,[3]
Bordertown,7.814821,,"[4, 6, 13]"
The Nines,5.491963,,"[6, 8, 13, 15, 17]"
Die! Die! My Darling!,1.852079,,"[11, 17]"
Hunting and Gathering,6.532872,,"[14, 6]"
New Wave,0.15538,,"[0, 3]"
The Good Night,8.031164,,"[3, 6, 14, 8, 12]"
"Watch Out, We're Mad",5.244333,,"[0, 3]"
Stories of Lost Souls,0.748956,,[6]
Planet Terror,10.370384,Grindhouse Collection,"[11, 0, 17]"
3:10 to Yuma,18.079094,,[19]
Shoot 'Em Up,7.259086,,"[0, 17, 3, 4]"
The Ten,3.902162,,[3]
An Evening with Kevin Smith,2.241764,Kevin Smith: Silent Bob Speaks!,"[3, 5]"
Gotti,1.189465,,"[16, 6, 4]"
Bitter Rice,2.460003,,[6]
Fierce People,8.695263,,[6]
Atonement,8.913338,,"[6, 14]"
Daft Punk's Electroma,2.129522,,[15]
My Winnipeg,2.353003,,"[3, 5, 6, 10]"
Requiem,2.457138,,"[6, 11]"
"4 Months, 3 Weeks and 2 Days",9.990406,,[6]
No End in Sight,1.987795,,[5]
Mercenary for Justice,2.998537,,"[0, 17]"
Far from the Madding Crowd,4.377296,,"[6, 14]"
The Brave One,11.8027,,"[4, 6, 17]"
In the Valley of Elah,9.604552,,"[10, 6, 17, 4, 13]"
Rang De Basanti,4.102052,,[6]
I Could Never Be Your Woman,11.414893,,"[3, 6, 14]"
Design for Living,2.063066,,"[3, 14]"
December Boys,4.661689,,"[6, 14]"
Shanghai Kiss,6.397927,,"[3, 6, 14]"
The Hunting Party,5.178628,,"[0, 1, 17, 6]"
Eastern Promises,9.897909,,"[17, 4, 13]"
Bubble,3.008299,,"[6, 4, 13]"
27 Missing Kisses,0.82155,,"[6, 3, 14]"
Brooklyn Rules,2.942202,,"[6, 0, 17]"
An Unreasonable Man,0.576198,,[5]
Vengeance Is Mine,1.753258,,"[4, 6]"
Tekkonkinkreet,7.020628,,"[0, 1, 2]"
In the Shadow of the Moon,2.367893,,[5]
Stephanie Daley,6.196999,,[6]
Love and Other Disasters,5.630199,,"[3, 14]"
The Contractor,3.013828,,"[0, 1, 6, 17]"
Interview,3.518929,,[6]
The Death and Life of Bobby Z,10.77166,,"[6, 0, 17, 4]"
Private Fears in Public Places,0.977421,,"[6, 14]"
House of Bamboo,2.839764,,"[4, 6]"
Resident Evil: Extinction,3.009134,Resident Evil Collection,"[11, 0, 15]"
Mr. Woodcock,9.461012,,"[3, 14]"
Good Luck Chuck,7.456047,,[3]
Into the Wild,15.423538,,"[1, 6]"
The Game Plan,9.627676,,"[3, 7]"
"Lust, Caution",6.96177,,"[0, 6, 14, 17]"
Feast of Love,5.993691,,"[3, 6, 14]"
Postal,13.441185,,"[0, 3]"
The Seeker: The Dark Is Rising,6.627076,,"[1, 6, 8, 7, 17]"
The Heartbreak Kid,9.149612,,[3]
Dan in Real Life,8.936547,,"[3, 14, 6]"
The Darjeeling Limited,6.493474,,"[1, 6, 3]"
We Own the Night,7.572144,,"[6, 4, 17]"
Elizabeth: The Golden Age,7.608243,Elizabeth Collection,"[6, 10, 14]"
Michael Clayton,7.857078,,"[6, 13, 4]"
Sleuth,7.612498,Sleuth Collection,"[6, 17]"
Lars and the Real Girl,8.025118,,"[3, 14, 6]"
30 Days of Night,8.764548,30 Days of Night Collection,"[11, 17]"
Rendition,13.482558,,"[6, 17]"
Things We Lost in the Fire,11.446274,,[6]
Reservation Road,4.368639,,"[6, 4, 17]"
Gone Baby Gone,6.148516,,"[4, 6, 13]"
The Comebacks,3.324966,,[3]
Weirdsville,1.817658,,"[6, 0, 3]"
The Dog Problem,1.852095,,"[3, 14]"
Relative Strangers,2.219063,,[3]
Alien Autopsy,11.409916,,"[3, 15]"
Straightheads,5.112618,,[17]
Climates,2.145564,,[6]
The Assassination of Jesse James by the Coward Robert Ford,10.111313,,"[0, 6, 19]"
Chronicle of a Summer,0.405373,,[5]
The Breaking Point,1.826074,,[6]
The Nanny,1.433802,,"[6, 17]"
10th & Wolf,3.034823,,"[0, 4, 6, 13, 17]"
Beaufort,2.449338,,"[10, 6]"
Civic Duty,1.321251,,"[0, 1, 6, 17]"
The Killing Floor,1.604539,,"[4, 17]"
Irina Palm,2.350677,,[6]
I'm Reed Fish,3.305844,,"[3, 14]"
Between Heaven and Hell,0.866993,,"[6, 0, 18]"
The Final Season,1.053739,,[6]
Persepolis,9.537501,,"[2, 6]"
Control,8.00969,,[6]
The Jane Austen Book Club,10.061477,,"[3, 6, 14]"
...And the Pursuit of Happiness,0.139649,,[5]
Frost Bite,2.068292,,"[3, 6, 11]"
Jonny Vang,0.195557,,[3]
Graveyard of Honor,1.955441,,"[0, 4, 9, 17]"
"Wood & Stock: Sexo, Orégano e Rock'n'Roll",0.003852,,[]
Fugitive Pieces,1.048087,,[6]
Outlaw,2.719018,,"[0, 4, 17]"
Les Bonnes Femmes,0.696824,,"[13, 6, 14]"
The Last Winter,4.320642,,"[11, 17]"
Silk,4.193073,,"[6, 14]"
"Mary, Queen of Scots",5.143399,,"[6, 10]"
Can't Help Singing,0.2644,,"[12, 19]"
I Want Someone to Eat Cheese With,1.270102,,"[3, 14]"
Manufacturing Dissent,0.259428,,[5]
Black Sheep,7.434577,,"[11, 3]"
The Edge of Heaven,10.083019,,[6]
Why Did I Get Married?,2.016044,Why Did I Get Married Collection,"[3, 6]"
Saw IV,12.233863,Saw Collection,"[11, 17, 4]"
My Mom's New Boyfriend,3.70379,,"[0, 3, 14]"
For the Bible Tells Me So,1.032566,,[5]
Gemini,2.108623,,"[6, 9, 8, 11]"
The Monster Walks,0.136451,,"[11, 17]"
Scum,3.413463,,"[4, 6]"
Return to the 36th Chamber,2.609107,The 36th Chamber of Shaolin Collection,[0]
Full of It,5.569036,,"[3, 7, 6]"
The Sea Wolf,0.682129,,[1]
Valhalla,1.588153,,"[1, 2, 8]"
The City of Violence,8.907871,,"[0, 17]"
My Kid Could Paint That,1.258634,,[5]
"Dawn Breaks, Which Is No Small Thing",1.197692,,[3]
Secret Sunshine,2.899364,,[6]
The Reckless Moment,1.588895,,[17]
Elite Squad,10.759577,Elite Squad Collection,"[6, 0, 4]"
The Year My Parents Went On Vacation,1.120365,,[6]
King of California,13.088825,,"[3, 6]"
Martian Child,5.038252,,[6]
Flight of the Living Dead: Outbreak on a Plane,1.944796,,"[11, 0]"
Last Hero in China,1.567115,,"[0, 3, 9]"
All Souls Day: Dia de los Muertos,0.826307,,[]
Decoys,2.855757,Decoys Collection,"[11, 15, 17]"
